-0.051153142, 0.10414174, 0.99324614
-0.04532102, 0.09186281, 0.9947398
-0.056300063, 0.077271804, 0.9954192
-0.054662477, 0.08261342, 0.9950815
-0.045455392, 0.0894509, 0.99495345
-0.05022497, 0.08648579, 0.9949863
-0.050073013, 0.08872441, 0.9947968
-0.06290602, 0.083732694, 0.9945007
-0.08988339, 0.056620814, 0.99434155
-0.07679324, 0.07133253, 0.99449205
-0.063699566, 0.07692037, 0.9950003
-0.04179085, 0.08194537, 0.99576026
-0.008803712, 0.06716328, 0.9977032
0.0030501187, 0.03809831, 0.99926937
0.02330197, 0.03135942, 0.9992365
0.032277003, 0.012647716, 0.99939895
0.04307598, 0.014733675, 0.9989632
0.025352968, 0.018217875, 0.99951255
0.019552018, 0.024969714, 0.999497
0.033583026, 0.023259863, 0.99916524
0.018779213, 0.01667595, 0.9996846
0.0097954925, 0.013603996, 0.9998595
0.0036049716, 0.026421044, 0.9996444
0.011360555, 0.038330108, 0.9992006
0.014674504, 0.042232316, 0.9990001
0.01177524, 0.045015905, 0.99891686
-0.009151378, 0.026313828, 0.9996118
-0.011250615, 0.017850088, 0.9997774
0.005127999, 0.009107847, 0.9999454
0.02630987, 0.0050299475, 0.9996412
0.013207303, 0.012293023, 0.9998372
0.009367616, -0.00862783, 0.9999189
0.000664279, -0.053928383, 0.99854463
-0.0038419133, -0.07158803, 0.99742687
-0.0028300849, -0.033015847, 0.9994508
-0.011200161, -0.010677507, 0.99988025
-0.026725495, 0.0065095946, 0.9996216
-0.066797696, 0.020708658, 0.9975516
-0.068558045, 0.026935067, 0.99728346
-0.068323635, 0.027583793, 0.99728185
-0.035563663, 0.030193213, 0.9989112
-0.0143013615, 0.017734017, 0.9997405
0.004150332, 0.016662562, 0.9998526
0.02038742, 0.06248379, 0.9978377
0.027570115, 0.06390669, 0.997575
0.023566645, 0.034858882, 0.9991144
0.013806284, 0.0310438, 0.99942267
-0.011646956, 0.042467624, 0.99903
-0.0040778453, 0.03043328, 0.99952847
0.011567773, 0.027242988, 0.9995619
0.010244712, 0.0047750687, 0.99993616
0.017156616, 0.023194658, 0.9995838
0.014238729, 0.010763104, 0.99984074
0.008364929, 0.0033813464, 0.9999593
0.0047665313, 0.008197683, 0.99995506
-0.011446035, 0.038620498, 0.99918836
0.0033484737, 0.04177038, 0.9991216
0.004076724, 0.057906624, 0.99831367
0.004823063, 0.08468646, 0.99639595
-0.0027685969, 0.07417413, 0.99724144
0.00033590884, 0.046236392, 0.99893045
0.021926975, 0.022403792, 0.99950856
0.04935751, 0.01735577, 0.99863034
0.05867732, 0.024353882, 0.99797994
0.057516966, 0.030236794, 0.99788654
0.06379065, 0.037406318, 0.997262
0.06318366, 0.04757332, 0.9968674
0.04611426, 0.028891658, 0.9985182
0.041928124, 0.018140811, 0.99895597
0.028963672, 0.015544437, 0.99945956
0.0041768565, 0.042879373, 0.9990715
-0.012630887, 0.056031227, 0.99834913
-0.02656067, 0.04983964, 0.998404
-0.013386595, 0.060718473, 0.9980651
-0.0126767345, 0.064514354, 0.9978363
-0.0011495078, 0.051732462, 0.9986603
-0.012488726, 0.060100663, 0.9981142
-0.0065130456, 0.07250563, 0.99734676
-0.0048775743, 0.068995945, 0.997605
-0.014941012, 0.070894636, 0.9973719
-0.028638193, 0.081831366, 0.99623466
-0.04545617, 0.08550971, 0.9952999
-0.030825011, 0.08840713, 0.9956074
-0.020947715, 0.077238075, 0.9967926
-0.018089967, 0.071706, 0.99726176
0.001352232, 0.07089546, 0.99748284
-0.02927959, 0.06395966, 0.9975229
-0.044836458, 0.07179774, 0.99641097
-0.038583346, 0.07916523, 0.99611455
-0.014922996, 0.08688977, 0.99610615
-0.033212494, 0.05615234, 0.9978696
-0.013596759, 0.03391254, 0.9993323
-0.0030426949, 0.02902453, 0.9995741
-0.013818771, 0.026780868, 0.9995459
-0.019745976, 0.02413481, 0.99951375
-0.035657376, 0.031809438, 0.99885774
-0.031710062, 0.03911228, 0.99873155
-0.021573983, 0.050926026, 0.9984694
-0.021332206, 0.0495933, 0.99854165
-0.016523762, 0.04755275, 0.9987321
-0.012811248, 0.066438586, 0.99770826
-0.010098366, 0.058348343, 0.99824524
-0.0069279373, 0.050334763, 0.99870837
-0.033289883, 0.057634976, 0.9977825
-0.019398725, 0.06380783, 0.99777365
-0.006589984, 0.06627131, 0.9977799
-0.02653699, 0.07154748, 0.99708414
-0.042115953, 0.06497879, 0.99699754
-0.028740577, 0.061699416, 0.9976809
-0.036362417, 0.06627272, 0.9971388
-0.054230228, 0.06425901, 0.99645865
-0.052216887, 0.061305195, 0.99675226
-0.029747551, 0.066541426, 0.99734014
-0.0049943556, 0.04089097, 0.9991511
0.0066257757, 0.02919003, 0.9995519
0.016898176, 0.033454075, 0.9992974
0.024696711, 0.018004559, 0.9995329
0.024111837, 0.037402987, 0.9990094
0.026199529, 0.033741858, 0.99908715
-0.009589239, 0.047244962, 0.9988373
-0.028797343, 0.06764518, 0.9972938
-0.03336628, 0.07270601, 0.9967952
-0.009310948, 0.0705393, 0.99746555
0.0096574295, 0.054168094, 0.99848515
0.019707043, 0.073242, 0.9971195
0.017222952, 0.0943364, 0.99539137
-0.0080521805, 0.08446488, 0.9963939
0.00031871427, 0.10556446, 0.9944124
0.0031196598, 0.11861895, 0.99293494
0.02107393, 0.078731515, 0.9966731
0.025793282, 0.08705095, 0.9958699
0.004981445, 0.094817184, 0.9954822
-0.008010219, 0.09838612, 0.9951161
0.013891738, 0.1023809, 0.9946483
0.026541244, 0.098675795, 0.99476564
0.014582804, 0.073108144, 0.99721736
-0.00041292998, 0.05672081, 0.99838996
-0.0045607635, 0.0716731, 0.99741775
-6.818099e-05, 0.07998754, 0.9967959
0.009282844, 0.08813897, 0.99606496
0.0020706742, 0.09293795, 0.9956697
0.0060320944, 0.07731017, 0.99698883
-0.012656915, 0.08459445, 0.9963351
0.004529519, 0.089729026, 0.9959559
0.013098176, 0.09253429, 0.99562335
0.018210497, 0.09077234, 0.9957052
0.01580084, 0.09046044, 0.99577475
0.0149237355, 0.08219879, 0.99650425
0.023175936, 0.075118706, 0.99690527
0.028636789, 0.07360638, 0.9968762
0.024648782, 0.07497272, 0.99688095
0.024646226, 0.0872141, 0.99588466
0.030419419, 0.092258826, 0.9952703
0.026786357, 0.09757822, 0.9948673
0.025507372, 0.08769891, 0.9958204
0.026243959, 0.08639914, 0.9959149
0.01975004, 0.094778754, 0.9953025
0.03308575, 0.078070074, 0.9963987
0.043469783, 0.06774952, 0.99675494
0.04514121, 0.03723895, 0.9982863
0.042997956, -0.005755275, 0.99905854
0.032538436, 0.01982203, 0.9992739
0.025127752, 0.031080458, 0.999201
0.030096946, 0.046862666, 0.9984478
0.019202927, 0.06381594, 0.99777687
0.021445915, 0.05453777, 0.9982814
0.013456067, 0.046996694, 0.99880445
0.02034369, 0.06544074, 0.997649
0.025674665, 0.07155964, 0.99710584
0.018403301, 0.070121296, 0.9973687
0.021025963, 0.080634154, 0.996522
0.011442248, 0.10305345, 0.99461
-0.0014718067, 0.079842575, 0.99680644
-0.00081325154, 0.02879107, 0.9995851
0.0026412029, 0.023634743, 0.9997172
0.015495003, -0.014162332, 0.99977964
0.013133706, -0.022925435, 0.9996509
0.02023259, -0.030788722, 0.9993211
0.032420512, -0.041878454, 0.99859655
0.033534292, -0.031604484, 0.9989377
0.029296843, -0.0021754196, 0.9995684
0.03715019, 0.033867296, 0.99873567
0.03721061, 0.038455296, 0.9985673
0.037908815, 0.011472268, 0.99921536
0.030008275, -0.012695109, 0.99946904
0.036464985, -0.017409086, 0.9991833
0.046969652, -0.023269825, 0.9986252
0.048369188, -0.022460721, 0.998577
0.05211021, -0.004602927, 0.9986307
0.04837132, -0.024328813, 0.99853307
0.042782567, -0.028390989, 0.99868095
0.04880208, -0.02834003, 0.99840635
0.046414603, -0.029147567, 0.99849695
0.052632183, -0.018997533, 0.99843323
0.048429657, -0.028664999, 0.99841523
0.047773205, -0.0395808, 0.9980737
